"Maze ID","Block ID","Block type","Block title","Block description","Tester ID","Started at","Completed at","Study duration (seconds)","Device type","OS","Vendor","Model","Browser","Browser version","Language","Source","Reach email","Mission type","Path","Screen ID","Screen duration (seconds)","Total duration (seconds)","Success","Give up","x","y","Total click count","Total misclick count","Misclick rate","Total misclick page count"
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457052345","2025-10-22 11:45:39","2025-10-22 11:46:59",80.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:627","9:411",2,2.04,"TRUE","FALSE",82,52,1,0,"0.00%",0
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","300479800","2025-10-22 11:45:52","2025-10-22 11:47:12",79.4,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:627","9:411",1.5,1.51,"TRUE","FALSE",84,39,1,0,"0.00%",0
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",92,2,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",30,25,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",79,79,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",60,58,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",26,59,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",79,20,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:411",18.6,20.8,"TRUE","FALSE",8,2,8,6,"75.00%",1
"458015037","08bff0c1-9047-48d6-8961-06512b9fec36","mission","📍 | Missão 4 – Dashboard","❓ | Agora, você verá o painel de informações, que apresenta dados consolidados e atualizados. Analise a disposição dos elementos e a clareza das informações.

🔵 | Apenas observe a estrutura — as interações ainda não estão habilitadas.

🎯 | Objetivo: Encontrar o acesso à área de perfil do usuário.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:411;9:129;9:627","9:129",2.2,20.8,"TRUE","FALSE",80,57,8,6,"75.00%",1
