"Maze ID","Block ID","Block type","Block title","Block description","Tester ID","Started at","Completed at","Study duration (seconds)","Device type","OS","Vendor","Model","Browser","Browser version","Language","Source","Reach email","Mission type","Path","Screen ID","Screen duration (seconds)","Total duration (seconds)","Success","Give up","x","y","Total click count","Total misclick count","Misclick rate","Total misclick page count"
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","457052345","2025-10-22 11:45:39","2025-10-22 11:46:59",80.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",2.6,4.01,"TRUE","FALSE",39,59,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","457052345","2025-10-22 11:45:39","2025-10-22 11:46:59",80.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",1.5,4.01,"TRUE","FALSE",53,65,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","300479800","2025-10-22 11:45:52","2025-10-22 11:47:12",79.4,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",1.7,3.64,"TRUE","FALSE",29,57,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","300479800","2025-10-22 11:45:52","2025-10-22 11:47:12",79.4,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",2,3.64,"TRUE","FALSE",47,64,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",1.3,3.38,"TRUE","FALSE",66,58,3,1,"33.33%",1
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",2.1,3.38,"TRUE","FALSE",51,77,3,1,"33.33%",1
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","457117309","2025-10-24 10:17:25","2025-10-24 10:19:27",122.2,,"Windows",,,"Edge","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",2.1,3.38,"TRUE","FALSE",46,67,3,1,"33.33%",1
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","456993312","2025-10-24 10:30:59","2025-10-24 10:32:59",120.4,,"Windows",,,"Chrome","141.0.0.0","en-US","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",1.6,3.89,"TRUE","FALSE",40,58,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","456993312","2025-10-24 10:30:59","2025-10-24 10:32:59",120.4,,"Windows",,,"Chrome","141.0.0.0","en-US","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",2.3,3.89,"TRUE","FALSE",63,69,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","459229055","2025-10-24 11:28:55","2025-10-24 11:29:47",53,,"Windows",,,"Opera","122.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",6,7.43,"TRUE","FALSE",43,59,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","459229055","2025-10-24 11:28:55","2025-10-24 11:29:47",53,,"Windows",,,"Opera","122.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",1.4,7.43,"TRUE","FALSE",45,66,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","459407124","2025-10-24 17:31:43","2025-10-24 17:33:12",89.3,,"Mac OS","Apple","Macintosh","Chrome","130.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",1.7,3,"TRUE","FALSE",33,60,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","459407124","2025-10-24 17:31:43","2025-10-24 17:33:12",89.3,,"Mac OS","Apple","Macintosh","Chrome","130.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",1.3,3,"TRUE","FALSE",41,67,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","460333160","2025-10-27 14:29:55","2025-10-27 14:31:04",69,,"Windows",,,"Opera","122.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:279",6,7.13,"TRUE","FALSE",46,58,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","460333160","2025-10-27 14:29:55","2025-10-27 14:31:04",69,,"Windows",,,"Opera","122.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:232;9:129","9:232",1.2,7.13,"TRUE","FALSE",49,67,2,0,"0.00%",0
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","460345464","2025-10-27 14:40:44","2025-10-27 14:44:03",199.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:317;9:358;9:232;9:129","9:279",4.9,14.31,"TRUE","FALSE",54,69,5,1,"20.00%",1
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","460345464","2025-10-27 14:40:44","2025-10-27 14:44:03",199.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:317;9:358;9:232;9:129","9:317",3.9,14.31,"TRUE","FALSE",45,41,5,1,"20.00%",1
"458015037","08a505fa-0ba8-4843-97eb-f27943a16f3d","mission","📍 | Missão 1 – Tela Inicial","❓ | Nesta etapa, você conhecerá a tela de entrada do sistema. Observe os elementos apresentados e entenda como ocorre o processo de acesso.

🔵 | Não é necessário inserir informações ou realizar ações funcionais, pois este é apenas um protótipo.

🎯 | Objetivo: Localizar a tela principal do aplicativo.
","460345464","2025-10-27 14:40:44","2025-10-27 14:44:03",199.2,,"Windows",,,"Chrome","141.0.0.0","pt-BR","link",,"GOAL_BASED","9:279;9:317;9:358;9:232;9:129","9:317",3.9,14.31,"TRUE","FALSE",48,87,5,1,"20.00%",1
